🧚🏽‍♂	[211.98245229216934, 225.73316516779997, 210.52193463478832]
5⃣	[165.9808286951144, 165.9808286951144, 165.9729437229437]
👱🏽‍♀️	[157.5492810760668, 186.29673005565863, 205.3762755102041]
🧚🏾‍♂️	[208.88001754770784, 222.75367405132704, 207.59497696863346]
👲🏽	[124.6614414996768, 146.25274725274724, 177.50985778926955]
🐈	[203.34525115156833, 214.29381443298968, 227.50427725378373]
❣️	[162.81754753183324, 168.02075702075703, 247.84789813361243]
👨🏼‍🔧	[182.63570649208947, 188.3870703764321, 196.9228041462084]
🔃	[194.7341732611412, 175.89139941690962, 153.21012078300708]
🇧🇩	[105.27290764790764, 125.29094516594516, 110.00234487734488]
🔐	[159.77415660141608, 201.90024989587673, 215.08361099541858]
🛐	[195.82673885880882, 104.74333610995419, 175.0368596418159]
🤹🏽	[176.9909156976744, 185.1547965116279, 194.4234496124031]
👂🏽	[146.35518053375196, 169.1212715855573, 204.4552590266876]
👩🏾‍🎨	[150.9767209843698, 161.002327901563, 170.86176698813878]
🏄🏽‍♂	[197.5278983933999, 214.75477637863656, 190.6122448979592]
🚶🏿‍♀️	[196.77844588344126, 182.04671600370028, 190.61100832562443]
👮🏼‍♂	[158.52773785570565, 158.81934463926416, 155.180224202357]
🎒	[111.30439716312057, 114.92468085106383, 212.27588652482268]
👩🏽‍⚕	[128.86544205495818, 142.4310035842294, 168.75881123058542]
👍🏼	[187.1868131868132, 208.8626940070239, 233.73025943129036]
🙏	[187.3990111508521, 214.42120765832107, 222.11676835682727]
🇿🇦	[127.83712121212122, 134.35209235209234, 121.00036075036076]
🤛	[125.16950757575758, 208.8421717171717, 246.1534090909091]
🍹	[160.39548338932437, 194.17487868607688, 216.84845091452036]
🚴‍♂️	[188.3854584915898, 191.76201844818232, 190.95431361909928]
🧑🏿‍🤝‍🧑🏽	[191.0892285815855, 194.20926650077024, 199.73456570683732]
🌁	[228.34289089347078, 221.55519759450172, 214.16247852233678]
👨🏼‍🤝‍👨🏻	[178.6491249100935, 184.86897626468473, 200.08163509949654]
🧎🏽‍♀️	[190.96964956195245, 179.87015018773468, 193.78066332916146]
👆🏾	[154.42592592592592, 171.50479497354496, 197.94857804232805]
🤾🏼‍♂	[214.71162840136054, 219.16528486394557, 230.3450255102041]
👨🏼‍🤝‍👨🏾	[171.34128506353392, 177.52277631263485, 193.68868376888037]
🎹	[151.72938271604937, 151.34864197530865, 150.9283950617284]
🤹🏾‍♂	[170.11016542795494, 179.92363941500838, 185.46619515703668]
💹	[74.75510204081633, 199.4914618908788, 70.03456892961266]
🎿	[184.78168011390602, 202.33163265306123, 186.06976744186048]
👩🏻‍🤝‍👩🏼	[187.91126656848306, 193.86622484045165, 212.43409425625921]
👩‍❤‍👩	[108.08906430219146, 172.0957684544406, 233.61624134948096]
🇮🇹	[148.4990981240981, 161.52741702741702, 166.3400072150072]
🇧🇬	[145.64953102453103, 159.2092352092352, 157.45454545454547]
🙎🏼	[181.38571428571427, 205.49422492401214, 221.62887537993922]
🙅🏿‍♂️	[167.10555804571942, 150.04627969520394, 134.85802330793365]
🧟	[158.72921589688508, 166.74726100966703, 162.63372717508057]
⬅	[149.24734284846645, 149.24734284846645, 149.24703917400547]
🇨🇮	[142.74170274170274, 181.86327561327562, 173.0124458874459]
🏃🏽‍♀	[218.32675791733763, 219.88781535158347, 224.79334406870638]
🙎🏼‍♂	[174.84204149628957, 186.89262456459184, 196.372860820839]
👨🏼‍✈	[133.55346363897672, 150.0153779821788, 162.94984190859444]
🏊‍♀️	[204.69043528064145, 215.72394043528064, 226.05999427262313]
👨🏾‍🎨	[154.26150094224587, 164.2380002217049, 174.22103979603148]
🦌	[200.3783190695633, 210.985626508668, 223.56418696510863]
🐙	[153.11432873856134, 143.36244642650294, 207.88960963743773]
🇻🇳	[86.75992063492063, 91.05393217893217, 202.0930735930736]
🕳	[115.61135734072022, 115.60941828254848, 115.61772853185596]
👨🏻‍🦲	[189.30026315789473, 211.72210526315789, 236.48855263157895]
👔	[203.18752215526408, 180.3587380361574, 154.01500649887745]
🙎🏼‍♀️	[154.67196152725154, 166.93821043427573, 201.14237831535996]
📃	[218.43773427738444, 218.43773427738444, 218.4402332361516]
👳🏿	[152.63873760647954, 156.7730763859796, 163.93129451193968]
🤽🏻‍♂️	[203.49419642857143, 220.30729166666666, 237.90982142857143]
🚼	[78.30997501041233, 182.45991253644314, 251.7149104539775]
💛	[143.4656190926276, 218.9749527410208, 251.44234404536863]
🤾🏾	[219.6344501718213, 222.34987113402062, 226.4077534364261]
🕞	[219.34079550187423, 218.37453144523116, 217.36963765097875]
👫🏽	[173.53236633900744, 177.97027091824503, 195.60860704866937]
💇🏾‍♂	[169.3673469387755, 170.9871928363182, 178.94564764681382]
🙍🏼‍♂️	[175.6468271997577, 187.39588066030592, 196.63607451158563]
🧑🏼‍🦱	[154.0673868312757, 191.25064300411523, 215.94675925925927]
🤽🏻‍♀️	[202.20357142857142, 204.8751488095238, 232.8998511904762]
🦹	[123.06111929307805, 149.76509572901327, 176.70334525562802]
👨‍💻	[155.97331701346388, 189.34614443084456, 203.09951040391678]
🧜🏾‍♀️	[191.75201612903226, 186.23006272401435, 197.21404569892474]
👨🏼‍🎨	[167.72198204190224, 179.9430218379337, 190.2748032368917]
🥖	[187.25955566172956, 216.8306258958433, 241.12529861442906]
🤛🏽	[150.11789772727272, 171.21417297979798, 204.20391414141415]
🙎🏾‍♀️	[113.25821181322728, 104.14523493887171, 135.1458241272647]
🤮	[104.3954081632653, 199.18425324675326, 198.09473562152132]
♥️	[120.30666208791209, 120.04819139194139, 221.64033882783883]
⛹🏼‍♀	[195.1042192157762, 206.78846594817702, 229.87502866315066]
🇱🇧	[161.7216810966811, 173.03481240981242, 215.47186147186147]
👳🏻‍♂	[170.68914057295137, 179.60906062624917, 191.435709526982]
👩‍🌾	[124.1152644731362, 174.5280091628488, 196.73302790503956]
💆🏾‍♂	[140.7145099798161, 149.201166180758, 166.50493384166853]
😂	[144.66378592253227, 206.07205331112036, 225.82955018742192]
❎	[73.19960433152853, 199.5570595585173, 68.43023740108288]
🧚🏼	[213.5039482342619, 230.78920815968414, 215.48771660451854]
🇫🇲	[206.53950216450215, 181.98917748917748, 142.42099567099567]
🤲	[103.0354526425955, 208.53126635269493, 248.18995290423862]
🧛🏿‍♂	[115.63049219687875, 114.18679471788715, 128.85534213685474]
🇻🇦	[151.64314516129033, 209.89141705069125, 223.7088133640553]
👩🏿‍🔧	[131.31306865177834, 117.87386269644334, 114.43189964157706]
👩🏻‍🤝‍👨🏿	[177.06796931191562, 178.8813234236394, 191.3726923999041]
💨	[234.7963067859975, 224.18375438993996, 212.53619576299988]
😼	[136.60916380297823, 197.8966781214204, 222.97605956471935]
🧑‍⚖	[134.11484234811587, 186.8374775698539, 212.22160984362984]
🌜	[155.46795352323838, 225.19846326836583, 244.77717391304347]
🧑🏼‍🎨	[167.1137521222411, 180.07323146576118, 189.61573288058858]
🤽🏾‍♂️	[175.70238095238096, 189.67380952380952, 205.8922619047619]
🤜🏽	[150.1221590909091, 171.22111742424244, 204.21464646464648]
🧑🏻‍🦽	[191.4825581395349, 190.83305647840533, 193.02782392026577]
👨🏿‍🌾	[126.54706372344856, 154.10193669304456, 166.6902332361516]
🧑🏼‍🦽	[192.46947674418604, 194.50124584717608, 197.70535714285714]
🖱️	[248.61297376093293, 247.94189920866305, 247.0969387755102]
⛹🏾‍♂	[198.54035771612016, 198.12004127493694, 199.47844531070857]
👨🏽‍✈	[123.85007363770251, 137.1817378497791, 150.39558173784977]
🚴🏽‍♀	[183.8921052631579, 180.6186403508772, 194.9169956140351]
🐵	[166.04987505206165, 191.21543107038733, 212.02769679300292]
✝	[171.66456117021278, 171.66456117021278, 171.66456117021278]
🚶‍♂	[189.0618947368421, 194.71305263157896, 211.04442105263158]
🇪🇨	[100.79852092352093, 142.380772005772, 172.71158008658008]
👌🏾	[155.8199605855856, 173.88963963963963, 200.7027027027027]
😮	[131.0289462723865, 211.44502290712202, 244.95689296126613]
🦹🏻‍♀️	[115.13856068743287, 105.00257787325457, 119.16745435016112]
🙎🏻	[174.2419452887538, 183.48662613981762, 195.08981762917932]
😀	[136.65837151187006, 208.15816326530611, 238.56507705122866]
👶🏿	[121.88820876288659, 127.10921391752578, 139.03780068728523]
⚡	[210.30656610470274, 240.8916001183082, 254.60085773439812]
🧚🏻‍♀️	[218.55330116253563, 227.23108137749506, 221.63182715507787]
🙆🏼	[165.34109268707482, 180.12159863945578, 190.9811862244898]
🙋🏽‍♂️	[158.91302235179785, 158.54421768707482, 167.51336248785228]
🦸🏾‍♂️	[149.62213660974595, 144.4417950853811, 179.2978967097043]
💁🏾‍♀️	[140.0139243197279, 126.48161139455782, 156.54336734693877]
😧	[130.1636817992503, 209.72907122032487, 243.0512286547272]
👨🏼‍🦯	[220.90765449438203, 219.25222378277152, 227.74133895131087]
🧜🏿‍♂️	[198.88219484882418, 195.12564389697647, 197.4400895856663]
🧚🏾‍♀️	[210.04957227462162, 217.99594209256415, 212.39427506032024]
⚜️	[191.12462082912032, 218.96511627906978, 229.6205763397371]
🙇🏿‍♀	[147.81643990929706, 134.8654195011338, 151.534693877551]
🦸🏽	[154.52819837612464, 152.46192670616634, 192.09139784946237]
⛅	[231.80902133580705, 238.63671150278293, 239.4459647495362]
💁🏾‍♂️	[170.8093112244898, 165.0435799319728, 166.5389030612245]
🛍️	[176.86026655560184, 164.43981674302373, 240.0482090795502]
🇹🇨	[123.1598124098124, 90.4788961038961, 116.9062049062049]
🚆	[188.2677986658581, 175.0623408126137, 159.110491206792]
⏬	[193.48250728862973, 174.43179925031237, 151.51176593086214]
🤾🏻‍♂️	[217.39243197278913, 220.83482142857142, 231.07110969387756]
🤦🏿‍♂	[152.67971678467305, 146.5444606413994, 145.1927321949188]
🔫	[187.70064556434818, 239.32705122865474, 199.08590170762182]
*️⃣	[191.06809662640566, 171.03248646397336, 146.91284881299458]
👵🏽	[171.61249867148476, 180.567647996599, 195.10001062812202]
🇬🇶	[133.79906204906206, 155.1139971139971, 162.8589466089466]
🧘‍♀️	[177.63293353323337, 212.50662168915542, 239.19502748625686]
📝	[202.43086214077468, 216.2984173261141, 223.76790920449812]
🧑🏿‍🎤	[138.21632751937983, 177.4968507751938, 147.3701550387597]
🌆	[111.9737609329446, 146.62557267805082, 196.73906705539358]
🦸🏽‍♂	[154.85880882965432, 152.3660974593919, 190.80164514785506]
🏌🏻‍♀	[206.644168814433, 209.76626932989691, 221.5349548969072]
㊙️	[114.36974177426073, 117.35027072053312, 249.30528946272386]
🍏	[128.89712078651687, 203.13611891385767, 172.69850187265916]
💽	[138.18867138692212, 157.89192003331945, 164.16597251145356]
💂🏻	[106.33539645366344, 113.94647039143527, 126.25543660086986]
👆🏿	[152.48181216931218, 156.90112433862433, 167.0497685185185]
👨🏻‍🏫	[121.61601343784994, 139.1172452407615, 153.12609182530795]
🙅🏻‍♀	[158.26333482743163, 138.80580457194083, 166.69441954280592]
🇸🇽	[133.01623376623377, 103.93488455988457, 153.07070707070707]
👨‍✈	[113.55633802816901, 152.97312446105204, 168.57114113250935]
🈂	[175.14931335830212, 175.14931335830212, 175.14519350811486]
💤	[242.4175170068027, 219.22927295918367, 201.8092049319728]
👨🏾‍🦽	[179.6204318936877, 178.14036544850498, 187.95681063122925]
👭🏿	[165.15684830633285, 162.61475208640158, 174.4010800196367]
👩🏻‍🎨	[169.25019399179692, 179.38099988914755, 186.8010198425895]
🤽🏾	[187.59930681133213, 200.10759493670886, 211.16305003013863]
🙆🏾‍♀	[135.45345689296127, 102.92794668887963, 143.9143065389421]
🧗🏿‍♂	[162.2091836734694, 169.93492063492064, 179.302947845805]
🚴🏻‍♂️	[201.16744438415625, 197.32067281606078, 195.64557786218123]
⛹🏻‍♀	[197.24650309562028, 206.467324008255, 228.35553772070625]
🏘️	[162.04965285083105, 169.42825583841784, 186.78760782663582]
💂🏽	[99.91184342589494, 107.3688524590164, 120.5779524924724]
🧏🏼‍♂️	[177.9552590266876, 188.53969499887867, 204.47095761381476]
👩🏻‍✈	[133.38542274052477, 146.1097667638484, 155.4717201166181]
🚴	[188.1995789007092, 199.64173315602838, 203.89250886524823]
👫🏼	[182.57504195636537, 191.09446175976984, 207.48273795252936]
👨🏻‍⚕	[172.77584656877434, 182.56502846868446, 193.1817500749176]
🙋‍♂️	[149.0187074829932, 188.05296404275995, 198.8283527696793]
👱🏻‍♀	[174.1511641376115, 203.81315880922043, 221.79196107957836]
🛠️	[207.48906705539358, 205.29133694294043, 204.3545397750937]
🧔🏼	[159.0093112244898, 198.70765306122448, 221.38609693877552]
📰	[177.3706788837984, 177.3706788837984, 177.3731778425656]
🕵🏿‍♂️	[145.88623035421065, 151.43818906873094, 157.03295801079054]
🐥	[157.70152801358233, 219.65014148273912, 244.53491794001133]
☸️	[205.9109745939192, 135.76176593086214, 189.90993336109955]
🕵🏽‍♂️	[152.49589490968802, 162.32289467511143, 174.07213230119635]
🧎🏻	[203.23185231539424, 206.02503128911138, 210.17584480600752]
🇺🇳	[223.1206395348837, 183.67714389534885, 70.9969113372093]
📀	[176.5106205747605, 205.83454810495627, 216.3085172844648]
☹	[161.02688486265342, 161.02688486265342, 161.02483927527763]
🍁	[161.95226757369613, 186.00997732426305, 230.04331065759638]
🈯	[87.60349854227405, 202.53498542274053, 83.26915868388171]
🇵🇦	[183.8481240981241, 162.20616883116884, 176.69011544011545]
♌	[200.59922948771344, 118.70970428987921, 181.87598917117867]
🚴🏽‍♀️	[183.8921052631579, 180.6186403508772, 194.9169956140351]
🚤	[151.5189003436426, 192.4548969072165, 212.2231529209622]
🤽‍♀	[187.31205357142858, 203.31502976190475, 232.56577380952382]
🧙🏿	[152.3030523255814, 162.18011143410854, 167.10174418604652]
💂🏿	[96.11441953830713, 101.44546671127468, 112.15071930411509]
🌖	[117.16670137442732, 199.16930445647648, 215.734798000833]
👨‍🏫	[102.31567749160135, 155.4605823068309, 177.8030235162374]
🇷🇺	[162.1852453102453, 138.65277777777777, 156.56222943722943]
🈸	[77.65295710120783, 181.50832986255728, 251.14337775926697]
🖕	[149.99046673286992, 218.09572989076466, 248.63833167825223]
👩🏼‍🤝‍👩🏻	[189.00012272950417, 195.55203730976928, 214.0974472263132]
👨🏽‍⚕️	[152.8372789931076, 166.74408151033862, 185.9769253820797]
🤦🏻‍♂️	[184.33829654310705, 185.94710537276134, 191.26603498542275]
🦹🏼‍♂️	[136.7557332211235, 137.68125394487691, 158.55144119503473]
🙎🏻‍♂️	[174.06587914584279, 173.66197183098592, 177.9718309859155]
🧖🏻‍♂️	[217.44603408373658, 222.27771933515675, 223.5945718493583]
🧑🏽‍🦰	[107.04052631578948, 141.74407894736842, 199.6292105263158]
🦜	[176.69268345636127, 210.14785062961354, 207.75618758141553]
📎	[233.72646813827572, 229.55331112036652, 225.39837567680132]
🧍🏾‍♂️	[132.42061855670104, 143.35228276877763, 183.21885125184093]
🐧	[144.68220968220967, 155.83367983367984, 164.9048114048114]
☯	[144.79416666666665, 144.79416666666665, 144.79305555555555]
🙋🏼	[178.12609329446065, 198.87451409135082, 213.2128279883382]
🕵🏻‍♂️	[163.2254281022754, 173.26425052779732, 183.1639690358902]
✌🏿	[126.6401729298304, 132.1799135350848, 145.0472231459927]
🏌🏿‍♂	[205.42590206185568, 201.56217783505156, 195.30718427835052]
🧎🏿‍♀️	[186.23498122653316, 171.67240300375468, 180.58823529411765]
🕵‍♂️	[143.38963171475487, 173.42493549143796, 187.04046446164674]
⏭	[194.93763015410246, 176.3500624739692, 153.94710537276134]
🏄🏿‍♂	[195.25162831089884, 210.99164133738603, 185.0]
🇲🇫	[166.84036796536796, 153.14574314574315, 174.46861471861473]
🧖🏼‍♀	[225.58752366926151, 231.19766463286345, 232.2719335156743]
👨🏼‍🦼	[184.8020892151327, 184.59528514963299, 194.9785431959345]
👴🏻	[190.0363167760075, 210.07040768509842, 232.08903467666354]
🤽🏿‍♂️	[177.42291666666668, 185.69568452380952, 193.55863095238095]
👩🏻‍⚕	[143.61126045400238, 149.38410991636798, 162.53763440860214]
🚣‍♂️	[177.91291344123857, 190.32301196340606, 232.08954961294862]
🛤️	[97.18692022263451, 127.18692022263451, 136.16883116883116]
👩🏼‍🎨	[165.71156191109634, 179.97583416472676, 190.5404057199867]
🌄	[140.69096209912536, 140.25406080799667, 165.71761765930862]
🧏🏾‍♀	[118.09343112244898, 121.25903486394557, 146.86001275510205]
🇨🇰	[129.02417027417027, 85.16973304473305, 110.02886002886002]
👩🏽‍🎤	[183.8357843137255, 158.53259803921569, 193.50061274509804]
👩🏾‍🔧	[132.30217810862973, 124.81982354563, 131.4656741108354]
🦑	[152.833930972658, 163.1981174361273, 218.24843119677274]
🧖🏾‍♀️	[213.511466442247, 217.71533768146435, 219.29171049863245]
🤰🏿	[151.7508796622097, 127.01988036593949, 153.6405700211119]
👱🏾	[131.446783625731, 164.77686809616634, 189.38570500324886]
🧥	[149.18433544303798, 194.8023470464135, 222.01516350210971]
🚣🏿‍♀	[177.16595059076263, 183.53705692803436, 224.46580737558182]
👮🏽‍♂	[148.19100316182812, 144.85642425984477, 141.18295487208968]
🐅	[164.85195983155168, 186.33025591188857, 211.7108843537415]
🧡	[112.51039697542534, 181.56120037807185, 247.69258034026464]
💂🏾‍♂	[97.6026991441738, 105.45161290322581, 119.23584595128374]
🤾🏼‍♀	[220.86071735395188, 226.4196735395189, 228.72164948453607]
🆖	[193.93617242815495, 175.12900874635568, 152.46959600166596]
👮‍♂️	[135.80382293762577, 161.13135958608797, 160.43719459614832]
🇺🇸	[160.4078282828283, 144.1874098124098, 187.870670995671]
🧒🏼	[154.6164351851852, 192.36956018518518, 217.68831018518517]
🦢	[208.62674763451489, 218.95396130490045, 221.6887445276091]
🏊🏿‍♀️	[205.75, 198.24684994272624, 201.2713344788087]
🌥	[234.68079289131921, 238.84675324675325, 238.5645933014354]
🧑🏾‍✈️	[116.21708394698085, 129.10751104565537, 141.14639175257733]
2⃣	[165.49611419508327, 165.49611419508327, 165.48469468675654]
🇨🇦	[123.16251803751804, 122.67676767676768, 229.9112554112554]
◽	[219.8975026014568, 219.8975026014568, 219.8975026014568]
🦙	[221.73518041237114, 234.4498711340206, 239.81997422680413]
👵🏼	[182.22329684344777, 193.83994048251674, 208.20140291210544]
🧏🏻‍♂	[191.7925543843911, 200.46187485983404, 213.94886745907155]
🧑🏽‍🎤	[145.56577034883722, 188.98982558139534, 163.53064437984497]
🤾🏽‍♀️	[217.1034149484536, 220.7484965635739, 223.0310352233677]
💆🏼‍♀	[148.98004036779548, 176.0226508185692, 206.85209688270913]
🚶🏻	[208.14839319470698, 203.7547258979206, 205.85987712665406]
🖕🏿	[148.4428997020854, 153.04568023833167, 163.6103277060576]
🧑🏼‍🦼	[189.7516939582157, 190.2118859401468, 195.49534161490683]
🙍🏼‍♂	[175.6468271997577, 187.39588066030592, 196.63607451158563]
🙇	[152.0528064146621, 195.13665521191294, 213.72565864833905]
👩🏽‍🤝‍👨🏿	[170.51486454087748, 172.92016303044832, 187.7420282905778]
🧛🏿‍♀️	[109.29874843554443, 108.15419274092616, 124.39299123904881]
🏇🏼	[198.3233418367347, 202.13367346938776, 207.91836734693877]
📤	[219.74837239583334, 202.0751953125, 191.70887586805554]
🙋🏽‍♀	[142.20989558614144, 132.9639297579497, 172.81929283341245]
👩‍🦯	[222.25336597307222, 222.8842105263158, 230.7500611995104]
🎑	[151.7332361516035, 150.16743023740108, 145.41357767596836]
🙆🏾	[144.01498724489795, 150.9752338435374, 162.1377551020408]
🤽🏿‍♀	[190.4049107142857, 188.41860119047618, 210.55029761904763]
🙍🏻	[174.1147416413374, 183.08920972644376, 194.3226443768997]
🤷🏿‍♂	[181.85957792207793, 167.82258812615956, 154.38091372912803]
👷🏻	[159.73169267707084, 202.58538415366147, 222.11764705882354]
🙌🏼	[203.65520945220194, 218.762298603652, 236.20698174006444]
🧙‍♂️	[156.38324632178453, 173.484337921215, 177.82522543901283]
🇮🇸	[159.36525974025975, 121.93849206349206, 117.29347041847042]
⌨	[105.34469696969697, 105.34469696969697, 105.33874458874459]
🚵🏿‍♀	[132.0262390670554, 138.97792586422324, 159.38306955435235]
😌	[131.04321116201584, 210.6353602665556, 243.8472511453561]
🤾🏿‍♀️	[213.77136479591837, 215.15582482993196, 213.97119472789115]
🥇	[132.755859375, 204.58138020833334, 237.14371744791666]
🧖🏿‍♂️	[197.34651798863877, 198.2756154007995, 196.15579633915422]
🙍🏻‍♂	[174.81750719369984, 174.15689837952445, 178.28305315765562]
⛹🏿	[198.67467197750702, 202.95208528584817, 207.69646204311152]
🇨🇨	[76.93704906204906, 150.90854978354977, 89.29779942279943]
👨🏻‍🌾	[142.96480633069555, 174.8034152436485, 191.41284881299458]
🇲🇼	[84.6017316017316, 100.23376623376623, 130.11435786435786]
👨‍🌾	[124.43148688046647, 174.53883798417326, 194.4195127030404]
🆑	[82.43679716784673, 95.37265722615577, 233.39660558100792]
👭🏻	[188.96588119783996, 192.1628620520373, 209.26840942562592]
🇸🇿	[110.5348124098124, 119.7231240981241, 156.56132756132757]
🕴🏾	[154.61955286093217, 156.87230011367942, 160.28571428571428]
📴	[93.38244481466056, 187.54133694294043, 250.28529779258642]
👴🏼	[169.25776901669758, 191.9230055658627, 218.02272727272728]
🗒	[229.23167430237402, 226.5256143273636, 223.49385672636402]
👷🏽‍♂	[144.11963916001184, 185.8161786453712, 208.3173617272996]
4⃣	[164.56600765306123, 164.56600765306123, 164.5578762755102]
🧎🏼‍♀️	[198.25657071339174, 190.60575719649563, 203.880788485607]
🍔	[104.05707196029776, 161.57213753987946, 212.09252038284296]
👨🏻‍⚕️	[172.77584656877434, 182.56502846868446, 193.1817500749176]
👨🏻‍🎤	[183.63870126792273, 174.461903069084, 185.69344709088756]
➰	[203.32252066115703, 203.32252066115703, 203.32252066115703]
👨‍🚒	[129.27903304178815, 162.1620505344995, 203.4870019436346]
🧏‍♀️	[109.73458758503402, 164.13244047619048, 201.89413265306123]
🧘🏿‍♀️	[176.00349825087457, 172.90242378810595, 186.95502248875562]
🏴󠁧󠁢󠁥󠁮󠁧󠁿	[177.35265261627907, 177.1468023255814, 219.84338662790697]
🧎🏾‍♂️	[182.8245451742214, 178.43200740055505, 194.42337341967314]
⏏️	[192.60693461057892, 172.98906705539358, 149.3491253644315]
👉🏻	[209.75595238095238, 226.73296957671957, 247.06415343915344]
🙎‍♀️	[115.34274193548387, 162.9386200716846, 209.61678614097968]
🧛🏽‍♂️	[132.262424969988, 130.81956782713084, 145.5469387755102]
🏄🏿‍♀️	[196.11561007381675, 196.07870169344332, 211.09270516717325]
🕵🏾‍♂️	[146.57928688716865, 155.71276096645553, 166.56169364297443]
🧘🏿	[177.19550827423168, 179.17517730496454, 184.60992907801418]
🤕	[151.73229904206582, 208.8880674718867, 236.0052061640983]
💇‍♀️	[126.13338192419825, 178.74198250728864, 217.51426488962932]
⛹🏿‍♂	[197.6806925017198, 194.9966750745242, 192.5806007796377]
😟	[130.05716368179924, 210.11661807580174, 243.85776759683466]
🤹🏿	[168.28028100775194, 171.4435562015504, 174.0907218992248]
✒	[116.39470443349754, 116.39470443349754, 116.39039408866995]
🌅	[137.04284793814432, 172.79682130584192, 219.91161941580756]
🇳🇮	[223.1787518037518, 181.17911255411255, 157.06421356421356]
👅	[165.2009137769447, 156.54065135895033, 212.27753045923149]
🤷🏼‍♀️	[183.6934240362812, 170.01927437641723, 199.2154195011338]
🧑‍🦽	[186.04588870431894, 194.93812292358805, 199.1814784053156]
🏌‍♀	[196.32055412371133, 213.14046391752578, 228.09777706185568]
🕴🏻	[160.13830996589618, 163.064039408867, 167.02804092459266]
🧑🏼‍💻	[175.1084093211753, 187.64475683890578, 195.22733029381965]
🇦🇴	[76.3517316017316, 77.616341991342, 137.16540404040404]
🛎️	[125.97303206997084, 169.14868804664724, 188.83860891295294]
👨‍✈️	[113.55633802816901, 152.97312446105204, 168.57114113250935]
😋	[135.27332361516034, 209.69231570179093, 245.0796543107039]
🛀🏾	[222.10042964554242, 226.19441460794843, 224.68378088077336]
🏃🏽	[223.8481152993348, 226.2185421286031, 231.67239467849225]
🥞	[149.62154775604142, 199.5737917146145, 231.82911392405063]
🧑🏿‍⚖	[131.0971545757498, 139.00474237375033, 149.20443476031787]
🙌🏿	[170.9824919441461, 174.6546723952739, 182.74554242749733]
🇧🇪	[83.55140692640693, 120.37445887445888, 177.44498556998556]
⤵️	[191.0225947521866, 170.78571428571428, 146.45512286547273]
🏋🏾	[186.63424473330346, 188.48890632003585, 192.7861945316002]
🧑🏽‍🦲	[137.01434782608695, 162.19376811594202, 196.96971014492755]
🧍🏼‍♂	[147.8117820324006, 163.15139911634756, 202.86332842415317]
👨‍⚖	[130.8890977443609, 186.43646616541352, 213.1593984962406]
🌬️	[243.26246376811594, 240.35797101449276, 238.14971014492752]
🇬🇼	[91.66558441558442, 145.41522366522366, 160.4920634920635]
📩	[221.7326114119117, 222.2719700124948, 232.43159100374845]
🎵	[188.30587121212122, 187.08685064935065, 186.57792207792207]
🇫🇷	[166.84036796536796, 153.14574314574315, 174.46861471861473]
🧖‍♂️	[199.91110877340628, 227.50915211445403, 234.13349463496738]
🥚	[221.34696796338673, 226.5625, 229.84010297482837]
🧑🏻‍🦲	[185.11478260869566, 209.91942028985508, 236.3204347826087]
💇🏻‍♂️	[187.59256559766763, 188.6286963765098, 193.9639733444398]
🦵🏼	[197.17280390417037, 214.81543921916594, 236.56388642413486]
🧜🏽‍♂️	[204.62362821948489, 203.74020156774915, 210.70246360582306]
🇧🇭	[131.3394660894661, 122.63221500721501, 207.9352453102453]
🤴🏻	[158.11464585834335, 198.06167466986795, 219.25870348139256]
🕵🏻‍♂	[163.2254281022754, 173.26425052779732, 183.1639690358902]
🛌🏾	[200.23698458975426, 201.09225322782174, 206.53394418992087]
🛕	[158.0320100642997, 178.0331283198211, 218.8511322337154]
🚶🏿	[200.67793005671078, 194.22849716446126, 194.4390359168242]
🤸🏻‍♂️	[234.59683078664403, 236.09541595925296, 234.9732880588568]
👩🏽‍🏫	[113.55174008555902, 127.63753035032951, 148.89813851312292]
🧝🏽‍♀️	[169.50886524822695, 201.5693853427896, 208.02671394799054]
🇬🇪	[169.984126984127, 162.8183621933622, 223.2929292929293]
👨🏾‍🤝‍👨🏽	[167.7439462958523, 172.56952769120116, 189.4079357468233]
🚣🏿‍♀️	[177.16595059076263, 183.53705692803436, 224.46580737558182]
Ⓜ	[169.54228908058067, 169.54228908058067, 169.5406059330949]
👧🏻	[137.7753216374269, 149.99707602339183, 165.57497076023392]
😉	[131.28196584756353, 210.80195751770097, 243.89702207413578]
👩‍⚖	[112.3090117767537, 173.115719406042, 204.16129032258064]
🐿️	[127.44409465914025, 157.79298740772904, 185.0328918801563]
🦃	[149.64764681382758, 154.83715118700542, 178.3786963765098]
🧙🏼‍♂	[163.6640958709065, 172.64973896535358, 176.94553868058853]
🩹	[238.04459535936616, 238.04459535936616, 238.04459535936616]
👨🏽‍🏭	[160.88192419825072, 156.50874635568513, 163.04190962099125]
🍸	[223.97048611111111, 230.49225427350427, 231.57091346153845]
🧛🏼	[140.17731092436975, 141.697118847539, 151.75270108043216]
🏌🏿‍♀️	[198.19152706185568, 198.9861469072165, 208.6111469072165]
🧛🏼‍♂	[141.35414165666268, 139.90324129651862, 154.6623049219688]
🏚️	[154.52500560663825, 178.11706660686252, 198.53150930701952]
🧒🏻	[145.17974537037037, 159.14930555555554, 176.99641203703703]
👨🏿‍🚀	[145.41059833024119, 152.71393784786642, 159.44005102040816]
💎	[250.8012286547272, 227.8222615576843, 190.36963765097875]
🕊	[224.09398408239701, 228.19499063670412, 228.15074906367042]
