🌦️	[231.74678571428572, 226.49392857142857, 217.72714285714287]
☺	[199.0713587487781, 198.07820136852396, 201.4516129032258]
🕵‍♀	[144.47060634041244, 175.01200369344414, 183.1868267159126]
🏊🏿	[196.03748006379584, 185.957336523126, 170.98125996810208]
👱‍♂️	[133.79799107142858, 224.5889136904762, 204.87090773809524]
🙋🏻‍♂️	[171.34973045822102, 194.64150943396226, 157.30795148247978]
👨🏼‍🦯	[222.07926829268294, 227.07447735191639, 222.080574912892]
🏃🏽‍♀️	[215.54909090909092, 203.3740909090909, 214.57818181818183]
🙋‍♂	[128.5990566037736, 192.95350404312669, 163.0512129380054]
🧛‍♀	[106.03985969387755, 155.38807397959184, 183.81696428571428]
🎳	[186.28968253968253, 184.90376984126985, 188.8531746031746]
👳🏼‍♀️	[198.10276967930028, 212.58090379008746, 219.89249271137027]
🥮	[93.53840155945419, 182.12085769980507, 224.65847953216374]
🧎🏼‍♀	[208.9358851674641, 202.844976076555, 213.5535885167464]
👨‍👨‍👧‍👦	[112.79719387755102, 171.4875637755102, 172.28061224489795]
🙆‍♀	[162.51785714285714, 116.17729591836735, 174.78316326530611]
🕵	[143.22055137844612, 176.28571428571428, 185.15852130325814]
👮🏻‍♀	[178.6367857142857, 142.30357142857142, 164.39928571428572]
🧑🏽‍🏭	[170.04910714285714, 156.2751913265306, 177.30389030612244]
🦸🏿‍♀	[181.38240495137046, 174.98452696728557, 206.79089301503095]
👨‍🦰	[132.43563988095238, 196.9624255952381, 202.10267857142858]
🔔	[120.39190051020408, 229.48947704081633, 248.8641581632653]
👁‍🗨️	[242.3457792207792, 186.56412337662337, 170.23011363636363]
👩🏾‍✈	[117.20590379008746, 132.15160349854227, 143.60532069970844]
👨	[87.75349378881988, 169.61490683229815, 194.83540372670808]
🔈	[248.43260368663596, 197.44009216589862, 173.4245391705069]
🚨	[115.09667786487495, 118.13101903695409, 213.59910414333706]
⛹🏻‍♀	[219.94278425655978, 214.77879008746356, 228.75692419825072]
🧜‍♀	[204.91468253968253, 194.45039682539684, 238.95357142857142]
👩‍👩‍👧‍👧	[107.43526785714286, 134.4547193877551, 174.99776785714286]
🙅🏽‍♂	[164.52072704081633, 181.67155612244898, 155.40242346938774]
🧎🏻‍♀️	[211.77320574162678, 198.32057416267943, 207.83732057416267]
🚣‍♀	[181.83540669856458, 185.24529505582137, 193.2481658692185]
👐🏿	[138.1023166023166, 144.75820463320463, 160.76978764478764]
👩🏻‍🦳	[220.5796130952381, 187.14769345238096, 214.2953869047619]
🧝🏽‍♂️	[185.1547619047619, 198.47916666666666, 182.27232142857142]
🏇🏼	[167.4502551020408, 201.70950255102042, 226.02423469387756]
🧗🏼‍♀	[162.75566202090593, 158.58754355400697, 175.23301393728224]
🙅🏻	[138.34438775510205, 174.66932397959184, 206.15210459183675]
💗	[201.92442602040816, 162.11383928571428, 252.36128826530611]
🤮	[81.33733766233766, 184.99935064935065, 198.55714285714285]
👨🏻‍🍳	[205.4856505102041, 217.6731505102041, 223.0481505102041]
💁🏼‍♀️	[173.5681818181818, 165.40487012987012, 199.3366883116883]
👫	[177.9636699507389, 192.557881773399, 198.91995073891624]
🙎	[98.10416666666667, 167.8173363095238, 203.5063244047619]
🇸🇲	[223.7588383838384, 205.56102693602693, 181.71675084175084]
🏊🏼	[199.50438596491227, 191.9457735247209, 177.25837320574163]
🙆‍♂️	[136.484375, 194.87850765306123, 141.77391581632654]
🚚	[156.41529235382308, 177.60494752623688, 173.71176911544228]
🇺🇳	[218.38407407407408, 137.07444444444445, 102.91148148148149]
🇲🇾	[141.1725925925926, 126.39666666666666, 193.2422222222222]
📽️	[233.76753826530611, 177.98214285714286, 141.50829081632654]
👩🏿‍⚖	[112.375, 120.20426065162907, 132.35213032581453]
🇹🇱	[60.29, 75.02444444444444, 201.2637037037037]
🙆🏾‍♀️	[171.31186224489795, 92.76147959183673, 151.32366071428572]
🚵🏼	[155.2590852130326, 174.8718671679198, 182.98966165413535]
🌄	[102.48246173469387, 201.65114795918367, 162.1935586734694]
🤾🏾‍♂️	[203.02654071075125, 208.7867746288799, 202.26135852451642]
🐾	[188.7294474393531, 188.69743935309972, 241.52459568733153]
➡️	[246.13010204081633, 169.8797831632653, 107.2251275510204]
⛹️‍♂️	[201.36807580174928, 227.25874635568513, 226.94679300291546]
👩🏿‍🏭	[160.15114795918367, 139.9470663265306, 156.7171556122449]
🧖🏻‍♀️	[193.02600250626566, 195.27443609022558, 190.55075187969925]
🩳	[214.31132075471697, 146.6559973045822, 115.8254716981132]
🏃‍♀	[208.1468181818182, 207.1990909090909, 218.37636363636364]
🧑🏿‍🦽	[184.17348927875244, 188.04970760233917, 206.28703703703704]
🎐	[246.4540273556231, 233.87272036474164, 222.9886018237082]
🈳	[243.72744360902254, 187.56203007518798, 122.86810776942356]
👩‍🍳	[164.9470663265306, 204.97735969387756, 214.49744897959184]
🧙🏻‍♂	[198.52551020408163, 171.63966836734693, 188.86798469387756]
👨🏿	[107.65683229813665, 112.25621118012423, 123.55085403726709]
👬	[174.82450738916256, 203.69334975369458, 191.62715517241378]
👁️	[182.84304511278197, 188.44172932330827, 196.37922932330827]
💂🏿‍♂️	[120.36309523809524, 121.7046130952381, 151.29017857142858]
🇻🇳	[56.87888888888889, 71.92777777777778, 224.42814814814815]
🖐🏼	[183.03107142857144, 212.01714285714286, 229.09178571428572]
🤰🏿	[181.31584821428572, 129.953125, 174.02008928571428]
〽	[182.74426020408163, 244.66741071428572, 249.35267857142858]
👨🏾‍🎓	[133.17927170868347, 147.65511204481794, 160.85119047619048]
🌌	[151.5328443877551, 57.26371173469388, 95.46109693877551]
🙌🏿	[167.3762987012987, 172.35324675324676, 184.36363636363637]
👷‍♂	[116.51153273809524, 215.14732142857142, 232.26599702380952]
🏄🏿‍♀️	[211.55137844611528, 181.48214285714286, 154.5485588972431]
🧛🏼‍♀	[139.00414540816325, 175.98469387755102, 197.56505102040816]
🤸🏻‍♂️	[232.91804846938774, 240.3341836734694, 236.5752551020408]
😃	[87.13558201058201, 197.7066798941799, 218.39021164021165]
🔴	[90.64190051020408, 93.18207908163265, 234.92761479591837]
🇳🇪	[118.09022222222222, 182.10088888888887, 176.60577777777777]
🚶🏾‍♀️	[202.4206349206349, 186.8101851851852, 200.31150793650792]
🐤	[153.61509433962263, 239.49571183533448, 250.03807890222984]
📜	[175.13502506265664, 187.25093984962405, 202.15288220551378]
👮🏾	[157.33928571428572, 121.83714285714285, 149.69392857142856]
🇸🇯	[110.46, 93.66074074074074, 206.17111111111112]
🏋🏾‍♀️	[215.32236842105263, 205.12249373433585, 217.02882205513785]
👩🏿‍🔧	[174.36830357142858, 137.82174744897958, 149.15561224489795]
👑	[112.61716027874564, 223.484756097561, 231.69425087108013]
🖕🏿	[153.5404135338346, 159.56484962406014, 174.17293233082708]
😏	[72.71164021164022, 219.10185185185185, 235.89517195767195]
👨🏾‍✈	[135.8137755102041, 150.51639941690962, 161.615889212828]
🌎	[185.10841836734693, 181.796875, 140.60969387755102]
💃	[147.3545918367347, 172.24447278911563, 227.33545918367346]
🇨🇱	[144.8025925925926, 124.75407407407407, 208.29037037037037]
🏦	[189.49107142857142, 188.14094387755102, 186.31792091836735]
💅	[127.53443877551021, 192.7452168367347, 244.7219387755102]
🙎🏾‍♂️	[150.0531994047619, 168.68563988095238, 153.15104166666666]
🚵🏿‍♀️	[160.86152882205513, 162.87249373433585, 171.10588972431077]
⛹🏽	[204.10383100608664, 216.42821339061942, 231.37558181167205]
🦪	[207.45535714285714, 225.2512755102041, 233.45567602040816]
👩🏻‍🌾	[164.97523510971786, 197.82915360501568, 196.71567398119123]
👩🏼‍💼	[163.8192419825073, 200.4865160349854, 207.87427113702623]
🙎🏿‍♂	[152.53683035714286, 160.2202380952381, 136.64174107142858]
↗	[245.94961734693877, 170.91804846938774, 109.38552295918367]
👶🏼	[163.56324404761904, 199.71502976190476, 219.83668154761904]
📋	[177.19798136645963, 192.65139751552795, 201.20419254658384]
🤾🏾‍♀	[205.8582995951417, 191.6378767431399, 207.57714799820062]
🦡	[176.06078296703296, 176.3499313186813, 176.93406593406593]
🚣🏻‍♂️	[189.82169059011164, 197.3004784688995, 191.36491228070176]
🇧🇦	[143.2411111111111, 106.07296296296296, 134.17333333333335]
🇸🇴	[227.8625925925926, 136.70518518518517, 127.10962962962962]
👷🏽‍♂	[135.856778425656, 202.42128279883383, 218.32215743440233]
🧑🏻‍🤝‍🧑🏽	[184.61268472906403, 194.14470443349754, 200.71151477832512]
🧗🏾	[148.88371080139373, 157.73693379790942, 175.20296167247386]
🙇🏿‍♀	[169.83591644204853, 124.15566037735849, 153.15296495956872]
🇾🇹	[218.58150470219437, 215.5423197492163, 227.1210815047022]
🚶🏽‍♀	[205.45965608465607, 189.45701058201058, 203.4351851851852]
☪️	[248.45248724489795, 74.18686224489795, 189.5577168367347]
🧙🏿‍♀	[168.9904336734694, 132.328125, 154.84725765306123]
🎁	[179.92570153061226, 184.16836734693877, 168.22704081632654]
🖋	[216.5484693877551, 221.02104591836735, 222.23214285714286]
📫	[235.4158163265306, 183.28858418367346, 169.9470663265306]
🛌🏻	[154.83035714285714, 208.47738095238094, 185.92916666666667]
🦹🏻	[180.3893065998329, 147.31328320802004, 163.54427736006684]
💇🏾‍♀	[139.78316326530611, 121.76881377551021, 155.53667091836735]
⚜️	[167.63520408163265, 223.12149234693877, 248.5325255102041]
🧕🏽	[163.76488095238096, 103.61979166666667, 165.73028273809524]
👬🏽	[187.14932266009853, 193.61145320197045, 181.73953201970443]
🤾	[182.42555105713, 215.05308142150247, 228.41565452091768]
🇳🇮	[220.80296296296297, 143.2451851851852, 146.0377777777778]
📃	[221.38392857142858, 221.38392857142858, 221.38392857142858]
🙍🏾‍♂️	[140.39622641509433, 160.91304347826087, 142.75840853158326]
👴🏿	[129.48037735849056, 135.89622641509433, 151.77622641509433]
🚵🏽‍♀️	[162.50501253132833, 166.09179197994987, 175.28164160401002]
〽️	[182.74426020408163, 244.66741071428572, 249.35267857142858]
🚴	[189.67427248677248, 213.25859788359787, 212.99041005291005]
👨🏽‍💼	[176.76227678571428, 181.22470238095238, 191.72061011904762]
🍅	[118.31234335839599, 127.24467418546367, 227.58803258145363]
👭🏽	[192.5597290640394, 167.46182266009853, 194.6554802955665]
🧒🏾	[108.54197994987469, 127.39442355889724, 148.46177944862154]
🧑🏿‍🌾	[152.12225705329155, 177.64514106583073, 176.09874608150471]
9⃣	[239.9046556122449, 198.34885204081633, 143.94100765306123]
🕵🏿‍♂	[158.47029855340105, 161.23237919359804, 166.21268082486918]
👨🏻‍💻	[145.15975765306123, 156.0905612244898, 106.9202806122449]
🌶️	[197.41295546558703, 198.6322537112011, 241.59008097165992]
🖍	[182.45089285714286, 183.93399234693877, 238.2920918367347]
🙍‍♀	[137.1033634126333, 139.21328958162428, 179.82321575061525]
🏞	[147.1903698979592, 174.72225765306123, 127.62468112244898]
🧏🏿‍♀️	[129.61092032967034, 112.29429945054945, 134.1504120879121]
🏊🏽	[197.62041467304624, 189.39074960127593, 175.08054226475278]
🗑️	[207.05059523809524, 202.34263392857142, 195.52901785714286]
🐅	[142.2962962962963, 215.30961663417804, 237.3853151397011]
⚗️	[239.2439413265306, 222.4234693877551, 227.92155612244898]
📊	[189.1394110275689, 201.4000626566416, 209.7355889724311]
🤼‍♀️	[170.79786422578184, 192.51067887109076, 224.58352402745996]
➡	[246.13010204081633, 169.8797831632653, 107.2251275510204]
🧑🏻‍🎓	[142.58207417582418, 156.27644230769232, 162.76339285714286]
🌬️	[253.3405844155844, 234.27987012987012, 221.11818181818182]
🕵🏾‍♂️	[157.74792243767314, 166.41766697445368, 175.34626038781164]
🙆🏽‍♂	[156.67570153061226, 178.33386479591837, 124.79910714285714]
🦇	[167.56034482758622, 154.24294670846396, 172.8365987460815]
🧎🏻‍♀	[211.77320574162678, 198.32057416267943, 207.83732057416267]
👱🏾‍♂	[144.3031994047619, 200.33779761904762, 182.46056547619048]
🇸🇮	[160.6125, 131.45113636363635, 185.37424242424242]
🇬🇸	[147.45296296296297, 80.48444444444445, 114.48444444444445]
😂	[125.41153846153846, 189.67307692307693, 214.3820512820513]
♒	[207.15274234693877, 110.09630102040816, 198.96332908163265]
👩🏻	[126.78214285714286, 143.15285714285713, 152.99285714285713]
🧑🏾‍✈️	[117.45572916666667, 133.16220238095238, 145.25669642857142]
🤽‍♀️	[203.51147959183675, 190.546875, 197.00350765306123]
🧍🏼	[164.60586734693877, 191.6454081632653, 218.5612244897959]
🚵🏿‍♀	[160.86152882205513, 162.87249373433585, 171.10588972431077]
🧑🏻‍🏭	[182.41645408163265, 170.17602040816325, 187.1221301020408]
👆	[118.80560064935065, 227.27597402597402, 250.98376623376623]
🏋🏽‍♂	[215.89786967418547, 219.734649122807, 214.1654135338346]
🇸🇪	[144.03555555555556, 151.74370370370372, 130.7451851851852]
🤳🏾	[235.10036945812809, 209.28571428571428, 200.32019704433498]
💆‍♂	[118.82871720116619, 194.8695335276968, 184.65379008746356]
🛏️	[191.38511904761904, 223.8077380952381, 217.68154761904762]
✌🏼	[176.23508771929824, 208.0517543859649, 226.85219298245613]
♌	[116.81345663265306, 240.57397959183675, 243.41167091836735]
🎿	[235.1358418367347, 222.77136479591837, 208.4049744897959]
🧘🏼‍♀️	[205.3545386904762, 194.2358630952381, 219.21688988095238]
🤹🏿‍♀️	[196.55390835579516, 162.4932614555256, 181.17857142857142]
👳‍♂️	[179.14577259475217, 218.6384839650146, 227.9624635568513]
🧫	[226.2390873015873, 244.47883597883597, 225.5244708994709]
🤽🏾‍♂	[195.37850765306123, 193.3765943877551, 180.14732142857142]
👩🏿‍🤝‍👩🏾	[187.4319581280788, 160.46213054187191, 185.5326354679803]
⬅	[246.15210459183675, 169.6173469387755, 107.32047193877551]
🧑🏼‍⚖️	[126.63032581453633, 168.5219298245614, 185.85401002506265]
👍🏼	[179.08276098901098, 209.92994505494505, 228.21497252747253]
👩🏿‍🤝‍👩🏻	[194.13392857142858, 167.16440886699507, 190.42764778325125]
🧑🏼‍🦽	[187.75389863547758, 198.5238791423002, 217.48781676413256]
💆🏽‍♀️	[148.5295189504373, 124.9307580174927, 165.51967930029156]
⚾	[212.75191326530611, 212.71811224489795, 232.38647959183675]
🏌‍♀️	[222.79276315789474, 192.4953007518797, 203.781484962406]
◽	[237.85714285714286, 237.85714285714286, 237.85714285714286]
🤟🏻	[208.49933862433863, 234.92328042328043, 247.47718253968253]
😡	[105.56646825396825, 90.67724867724868, 223.1603835978836]
🇲🇵	[194.40777777777777, 133.71037037037038, 113.13666666666667]
🚪	[99.20969387755102, 111.84693877551021, 137.534693877551]
🤲🏿	[118.63950892857143, 126.72135416666667, 146.2548363095238]
🧕🏻	[173.49813988095238, 114.70126488095238, 174.7046130952381]
👳🏾‍♂️	[188.4701166180758, 197.99526239067055, 208.23432944606415]
😖	[74.12698412698413, 191.63227513227514, 226.24272486772486]
🧛‍♀️	[106.03985969387755, 155.38807397959184, 183.81696428571428]
🕷	[196.28304093567252, 196.28304093567252, 196.28304093567252]
☄	[252.86307692307693, 242.21653846153845, 234.77423076923077]
🗓️	[215.62605042016807, 178.75805322128852, 169.83788515406164]
🎙	[184.0017281105991, 180.61981566820276, 175.99308755760367]
🐠	[113.99125364431487, 204.7161078717201, 216.47448979591837]
0️⃣	[239.8781887755102, 198.5455994897959, 144.46301020408163]
🦸🏾‍♂️	[183.85587975243146, 178.51282051282053, 211.17992926613616]
👭🏼	[195.39747536945814, 181.6268472906404, 207.16256157635468]
🏋🏿	[203.7045739348371, 209.59179197994987, 217.6889097744361]
🇿🇦	[121.92407407407407, 123.9674074074074, 131.28296296296296]
💆🏿‍♂	[138.36115160349854, 147.24307580174928, 127.09912536443149]
🧘🏼‍♀	[205.3545386904762, 194.2358630952381, 219.21688988095238]
👁️‍🗨	[242.3457792207792, 186.56412337662337, 170.23011363636363]
🧺	[147.90515873015872, 195.08333333333334, 214.80198412698414]
🛴	[220.6556603773585, 234.61522911051213, 243.18766846361186]
🚴🏾	[192.56448412698413, 208.06349206349208, 208.08630952380952]
🐪	[142.95551378446115, 195.70081453634086, 224.83834586466165]
💃🏿	[153.0812074829932, 158.41071428571428, 210.8550170068027]
🗒️	[203.22217607973423, 202.93770764119603, 202.656146179402]
㊙	[134.34917091836735, 135.89158163265307, 233.765625]
🚵🏾‍♂️	[158.45895989974937, 173.68389724310777, 170.37406015037595]
🍬	[219.40068922305764, 220.16948621553885, 204.76660401002508]
🙎🏼	[124.72284226190476, 185.51934523809524, 216.34821428571428]
👱🏻‍♂️	[170.0078125, 227.70386904761904, 203.88244047619048]
🦸🏻‍♂	[186.3501326259947, 180.9235190097259, 212.92440318302388]
🇱🇨	[228.68666666666667, 197.92296296296297, 146.76074074074074]
🙅‍♂️	[146.6999362244898, 196.70344387755102, 169.859375]
⏹	[77.57429846938776, 174.7576530612245, 249.0108418367347]
↖️	[245.90561224489795, 170.71141581632654, 109.39572704081633]
🤽🏾	[180.3829719387755, 193.88010204081633, 204.07142857142858]
👨🏽‍✈	[143.98214285714286, 157.66508746355686, 167.21319241982508]
⛑️	[151.64598997493735, 153.47838345864662, 227.9138471177945]
👩🏻‍🤝‍👩🏾	[195.2798645320197, 170.01200738916256, 196.0329433497537]
👨‍👧‍👦	[140.30753968253967, 186.80238095238096, 193.64523809523808]
🔝	[244.2283163265306, 171.3606505102041, 110.34661989795919]
🧩	[221.14123376623377, 223.11818181818182, 191.57792207792207]
⛷️	[212.6308379120879, 219.9371565934066, 224.92925824175825]
🙍🏽	[108.25881870385562, 143.35274815422477, 181.4926168990976]
🤐	[79.3012566137566, 211.33465608465607, 225.97420634920636]
☣	[81.77455357142857, 216.6358418367347, 222.43239795918367]
🙇🏻	[140.34501347708894, 171.75303234501348, 198.3460242587601]
🏯	[174.04017857142858, 174.25733418367346, 176.56823979591837]
⛏	[218.9188596491228, 220.82581453634086, 224.93045112781954]
🐓	[164.27300824175825, 178.79842032967034, 194.5408653846154]
🇮🇪	[150.03037037037038, 196.9574074074074, 185.5088888888889]
🤑	[91.39411027568923, 205.49028822055138, 161.74404761904762]
🙎🏻	[135.29501488095238, 168.10677083333334, 193.78497023809524]
👨‍👩‍👧‍👧	[110.63297193877551, 153.62085459183675, 173.50350765306123]
⛹🏾‍♂️	[207.93002915451896, 216.97667638483966, 216.63884839650146]
🇧🇾	[102.40925925925926, 108.9274074074074, 174.80666666666667]
👩🏽‍🔧	[182.24436090225564, 153.28352130325814, 169.19862155388472]
👐🏾	[135.14333976833976, 163.39478764478764, 193.0733590733591]
🦟	[222.930900621118, 222.74961180124222, 222.91653726708074]
🌵	[163.31778309409887, 221.50757575757575, 181.51116427432217]
⛹‍♂	[201.36807580174928, 227.25874635568513, 226.94679300291546]
🍚	[232.00694444444446, 230.6875, 229.22453703703704]
🤾🏼‍♂	[212.25506072874495, 221.7237966711651, 212.86909581646424]
🕶	[116.74913793103448, 116.74913793103448, 116.74913793103448]
🙋🏼‍♀️	[169.5768194070081, 145.26448787061994, 189.1199460916442]
🙀	[79.50324675324676, 200.35454545454544, 231.05714285714285]
🤾🏽‍♂	[208.03283850652272, 212.87899235267656, 205.37291947818264]
👩🏽‍⚖	[121.0062656641604, 138.05983709273184, 158.74718045112783]
👨‍🎨	[153.56600765306123, 195.53156887755102, 207.36830357142858]
💋	[109.68587105624142, 110.22153635116598, 227.43552812071331]
🧑🏿‍🦯	[213.94820384294067, 217.16457811194653, 223.85672514619884]
🧑🏼‍🦰	[111.95052083333333, 163.47879464285714, 231.53683035714286]
🙍‍♀️	[137.1033634126333, 139.21328958162428, 179.82321575061525]
🚵🏾‍♀️	[160.57142857142858, 164.53414786967417, 173.97305764411027]
🏃🏿	[205.22723214285713, 210.13705357142857, 218.39285714285714]
🤦🏽	[114.31195335276968, 151.048833819242, 190.72339650145773]
👨🏻‍🦳	[207.4951636904762, 224.75669642857142, 199.43340773809524]
🧏🏼‍♂️	[174.3118131868132, 200.81936813186815, 199.1875]
👩🏻‍💻	[143.26307397959184, 149.84151785714286, 97.81792091836735]
🧍🏽‍♂	[186.5031328320802, 196.4699248120301, 180.38847117794487]
🧗🏻	[158.140243902439, 167.9198606271777, 183.35627177700349]
👩🏼‍🤝‍👨🏽	[191.20104679802955, 189.90979064039408, 195.68349753694582]
👩🏾‍✈️	[117.20590379008746, 132.15160349854227, 143.60532069970844]
🧘‍♂️	[169.67410714285714, 223.01636904761904, 211.65736607142858]
⏭️	[82.52232142857143, 176.234375, 247.44770408163265]
🕹	[215.3450255102041, 184.26466836734693, 200.2468112244898]
🚴🏻‍♀	[207.2718253968254, 207.43948412698413, 206.96097883597884]
🦹🏿‍♀	[177.17251461988303, 143.4795321637427, 159.70217209690895]
🇲🇦	[63.355185185185185, 59.98185185185185, 200.70518518518517]
🧑‍💼	[140.3954613095238, 180.19419642857142, 192.1514136904762]
🤹🏿‍♂	[192.81199460916443, 198.27863881401618, 172.7277628032345]
🦠	[215.07104377104378, 205.86666666666667, 205.3171717171717]
🙆🏻‍♀	[195.56760204081633, 116.61383928571429, 168.29464285714286]
👮🏼	[171.45214285714286, 145.835, 170.80642857142857]
🤷🏼‍♂️	[174.47838345864662, 206.3468045112782, 165.218671679198]
🦓	[191.8822966507177, 191.8822966507177, 191.8822966507177]
🎅🏿	[174.2734375, 175.91778273809524, 221.08556547619048]
♀	[199.05753968253967, 197.68055555555554, 201.33134920634922]
🦍	[133.0021052631579, 133.0021052631579, 133.0021052631579]
🇱🇹	[74.69074074074074, 138.82333333333332, 164.57777777777778]
🚿	[233.66677295918367, 225.61288265306123, 215.84789540816325]
👨🏼‍🦽	[193.49220272904483, 199.48927875243666, 206.60526315789474]
🧑🏽‍⚕	[152.9702380952381, 163.07403273809524, 175.8701636904762]
♥	[138.9148148148148, 138.45185185185184, 140.3148148148148]
🏗	[163.6482780612245, 201.3721301020408, 216.1814413265306]
👳🏻	[200.1377551020408, 211.12354227405248, 216.5954810495627]
📻	[110.38265306122449, 193.625, 206.6814413265306]
🌕	[93.01977040816327, 239.91645408163265, 240.43686224489795]
🧑🏿‍🏭	[163.79623724489795, 143.96460459183675, 160.81473214285714]
🧑‍🔧	[164.85363520408163, 168.36288265306123, 184.19579081632654]
👨🏾‍⚖️	[114.30983709273183, 133.71177944862154, 155.781015037594]
🔞	[124.28348214285714, 124.14126275510205, 187.6106505102041]
🧖🏽‍♂	[189.4078947368421, 191.50563909774436, 191.76629072681703]
🥑	[146.81742610837438, 212.54864532019704, 190.42056650246306]
📍	[171.87272727272727, 172.3487012987013, 234.37012987012986]
👨🏿‍🎓	[134.31162464985994, 139.75070028011206, 146.21918767507003]
🙋🏻	[122.77156334231806, 166.99898921832883, 204.9693396226415]
🚛	[106.18058076225046, 108.4423774954628, 217.47822141560798]
💶	[222.31721194879088, 148.6415362731152, 131.68658131816028]
🏃🏼	[209.3125, 221.14330357142856, 230.18035714285713]
🤱🏾	[169.6702380952381, 146.2515873015873, 159.39484126984127]
😦	[73.87962962962963, 214.5244708994709, 229.5033068783069]
👷🏼‍♀️	[126.73104956268222, 205.8804664723032, 221.23943148688048]
🖲	[157.03919372900336, 157.30309817095932, 178.30197835013064]
🎦	[114.22576530612245, 191.08035714285714, 246.91964285714286]
🚣🏾‍♀	[184.46985645933015, 181.844976076555, 189.77033492822966]
🍳	[184.33267195767195, 191.96990740740742, 195.48776455026456]
👨🏽‍⚖	[124.72149122807018, 142.656015037594, 164.11967418546365]
🧖🏼‍♂	[197.25877192982455, 214.5595238095238, 211.93828320802004]
🌫️	[218.21141581632654, 218.21141581632654, 218.21141581632654]
👩‍❤‍👨	[128.56058673469389, 137.74808673469389, 194.6393494897959]
🧑🏿‍🎓	[119.99862637362638, 125.39491758241758, 131.84512362637363]
🕵🏽‍♂	[163.79409048938135, 171.4247460757156, 178.9919975377039]
😲	[75.36574074074075, 214.60548941798942, 231.49503968253967]
🐼	[194.15032467532467, 194.20454545454547, 194.9327922077922]
👱‍♀️	[127.18043154761905, 190.86309523809524, 224.8969494047619]
↙	[246.10905612244898, 171.6014030612245, 109.75]
🏽	[114.60338345864662, 154.1312656641604, 188.12468671679198]
🏕	[121.41422193877551, 198.01626275510205, 184.09406887755102]
🗨️	[244.17410714285714, 170.4338474025974, 148.3814935064935]
👚	[247.92080745341616, 195.8924689440994, 170.23214285714286]
🖖🏽	[163.33928571428572, 185.93787202380952, 207.2485119047619]
🐛	[168.4475223145583, 228.97291474299786, 197.2357648507233]
👨🏻‍✈️	[155.12127976190476, 171.23251488095238, 177.4657738095238]
👨🏾‍🎤	[149.81359649122808, 164.3640350877193, 154.54887218045113]
🇲🇱	[73.91555555555556, 167.42777777777778, 170.0011111111111]
✌🏽	[156.34298245614036, 181.31140350877192, 204.3407894736842]
👷🏽‍♀️	[122.08892128279884, 188.49198250728864, 206.21975218658892]
🤽🏻	[186.48086734693877, 200.6438137755102, 209.43494897959184]
📎	[224.05357142857142, 224.05357142857142, 224.05357142857142]
🦵	[166.95642857142857, 238.68178571428572, 251.77]
🇨🇾	[226.52507836990597, 237.36363636363637, 243.06543887147336]
👍🏿	[142.1253434065934, 148.82108516483515, 165.00446428571428]
🧡	[99.45879120879121, 184.4787087912088, 247.73214285714286]
🔺	[141.06332138590204, 142.20071684587813, 236.77538829151732]
🚣‍♂️	[182.80510366826155, 196.59617224880384, 191.7371610845295]
🤾‍♀	[196.97756410256412, 203.34386446886447, 218.68360805860806]
💱	[223.32218844984803, 222.79787234042553, 204.93351063829786]
🏌‍♂	[215.8829887218045, 213.25234962406014, 193.33223684210526]
🧑🏿‍💻	[129.78220663265307, 130.8140943877551, 81.609375]
🚣🏼‍♀	[187.39649122807018, 188.91387559808612, 196.18086124401913]
⚠	[126.35044642857143, 231.8140943877551, 236.77614795918367]
🧏‍♂	[127.95432692307692, 208.5206043956044, 211.70638736263737]
🧑🏿‍🏫	[106.17633928571429, 118.49298469387755, 120.50829081632654]
🧚‍♀	[203.24696356275302, 218.46457489878543, 224.60222672064776]
🏌🏽	[198.87789575289574, 204.10859073359075, 214.85328185328186]
🕵‍♀️	[144.47060634041244, 175.01200369344414, 183.1868267159126]
💂🏽‍♂	[123.52566964285714, 127.26748511904762, 158.21540178571428]
⛹🏾‍♀️	[208.3877551020408, 202.365889212828, 218.96027696793004]
🏋🏾‍♀	[215.32236842105263, 205.12249373433585, 217.02882205513785]
🌜	[165.9708850931677, 241.13082298136646, 241.54658385093168]
🌪	[219.47556390977442, 214.55106516290726, 207.7061403508772]
👨🏿‍🦰	[144.5625, 166.20758928571428, 167.03125]
🧚‍♂️	[201.71462912087912, 239.03949175824175, 211.17994505494505]
🔪	[233.17925824175825, 238.07142857142858, 241.30391483516485]
🙆🏻‍♀️	[195.56760204081633, 116.61383928571429, 168.29464285714286]
🇱🇸	[180.33407407407407, 162.06555555555556, 139.12333333333333]
👨🏽‍🔬	[187.37914540816325, 189.1623086734694, 197.7015306122449]
♀️	[199.05753968253967, 197.68055555555554, 201.33134920634922]
🤷🏽‍♂	[168.13847117794487, 185.95895989974937, 147.66071428571428]
💇🏾‍♂️	[156.21553884711778, 173.52005012531328, 166.093671679198]
🙆🏾	[85.66454081632654, 139.8654336734694, 196.1278698979592]
👳🏽‍♀️	[191.70262390670553, 199.9719387755102, 208.98432944606415]
🥫	[155.89388736263737, 208.57108516483515, 226.1085164835165]
🇦🇫	[67.6211111111111, 99.41259259259259, 125.77259259259259]
🏊🏿‍♀️	[225.0322966507177, 165.50637958532695, 148.4872408293461]
🇸🇦	[109.36777777777777, 154.48592592592593, 68.64962962962963]
⚱️	[91.31795634920636, 142.51835317460316, 244.31498015873015]
⛹🏻‍♂	[219.41690962099125, 229.65998542274053, 226.69460641399417]
